šport;država;liga;stavina;dan;polčas;tip;hc;tot;igralnaKvota;razlika;profit
Baseball;ZDA;MLB;1;1;0;4;NULL;6,50;1,80;0,031;-1,00
soccer;Japonska;Japan L Cup;2;1;0;2;NULL;NULL;2,30;0,032;-1,00
soccer;Mednarodni;Afri N Cup Q;1;1;0;2;NULL;NULL;2,70;0,032;-1,00
Basketball;Mednarodni;Eurobasket;1;1;0;2;NULL;NULL;5,50;0,032;-1,00
Basketball;Mednarodni;Eurobasket;2;1;0;2;NULL;NULL;1,80;0,033;0,80
Basketball;Mednarodni;Eurobasket;2;1;0;2;NULL;NULL;4,65;0,032;-1,00
soccer;Mednarodni;Afri N Cup Q;2;1;0;4;NULL;2,50;1,50;0,047;-1,00
soccer;Mednarodni;Afri N Cup Q;1;1;0;2;NULL;NULL;2,50;0,031;-1,00
soccer;Brazilija;Brazil Ser A;1;1;0;2;NULL;NULL;1,69;0,037;0,69
soccer;Mednarodni;Afri N Cup Q;2;1;0;2;NULL;NULL;1,55;0,039;0,55
Hockey;Mednarodni;Eur ChamHL 3;1;1;0;2;NULL;NULL;2,50;0,10;1,50
soccer;Portugalska;Portuguese 2;1;1;0;2;NULL;NULL;1,90;0,047;0,90
soccer;Finska;Fin Kakkonen;2;1;0;2;NULL;NULL;2,20;0,035;-1,00
Handball;Mednarodni;Eur Champ L;1;1;0;2;NULL;NULL;3,80;0,138;-1,00
soccer;Italija;Italy L Pro;2;1;0;2;NULL;NULL;2,35;0,047;-1,00
Basketball;Mednarodni;Eurobasket;2;1;0;2;NULL;NULL;2,70;0,04;-1,00
Hockey;Mednarodni;Europe CF 3;1;1;0;2;NULL;NULL;2,20;0,066;-1,00
soccer;Danska;Danish 1;2;1;0;2;NULL;NULL;4,20;0,036;-1,00
soccer;Mednarodni;UEFA EURO-Q;2;1;0;4;NULL;2,50;1,50;0,038;-1,00
Hockey;Mednarodni;Europe CF 3;2;1;0;2;NULL;NULL;1,50;0,05;-1,00
soccer;Ekvador;Ecuador A;1;1;0;2;NULL;NULL;1,95;0,051;0,95
Basketball;Mednarodni;Fiba Am Cham;1;1;0;2;NULL;NULL;1,55;0,06;-1,00
soccer;Ekvador;Ecuador A;2;1;1;4;NULL;1,50;1,50;0,046;0,50
tennis;svet;WUSOpenR16;1;1;0;2;1,50;NULL;2,30;0,032;-1,00
soccer;Mednarodni;UEFA EURO-Q;x2;1;0;2;NULL;NULL;3,75;0,038;2,75
Basketball;ZDA;WNBA;1;1;0;2;NULL;NULL;1,80;0,046;0,80
soccer;Argentina;Argentine;1;2;0;2;NULL;NULL;2,20;0,033;-1,00
Basketball;Mednarodni;Fiba Am Cham;1;2;0;2;NULL;NULL;1,55;0,033;0,55
tennis;svet;M Meknes R1;2;2;0;2;0,00;NULL;1,80;0,032;-1,00
soccer;Rusija;Russia FNL;2;2;0;4;NULL;2,50;1,60;0,047;0,60
soccer;Mednarodni;Intl Friendl;2;2;0;4;NULL;2,50;2,20;0,051;1,20
soccer;Mednarodni;Intl Friendl;2;2;1;4;NULL;1,50;1,65;0,071;0,65
soccer;Mednarodni;Intl Friendl;1x;2;0;2;NULL;NULL;3,75;0,096;2,75
soccer;Rusija;Russia FNL;1;2;0;2;NULL;NULL;4,50;0,037;-1,00
soccer;Mednarodni;UEFA U21ChII;1;2;0;2;NULL;NULL;3,90;0,038;-1,00
tennis;svet;MUSOpenQF;2;2;0;2;0,00;NULL;1,75;0,039;-1,00
tennis;svet;MUSOpenR.16;2;2;1;2;0,00;NULL;4,00;0,034;3,00
Basketball;Mednarodni;Eurobasket;1;2;0;2;NULL;NULL;1,70;0,083;-1,00
soccer;Mednarodni;UEFA U21ChII;2;2;0;2;NULL;NULL;1,50;0,032;0,50
soccer;Mednarodni;UEFA U21ChII;1x;2;0;2;NULL;NULL;5,80;0,244;-1,00
soccer;Mednarodni;UEFA EURO-Q;2;2;0;2;NULL;NULL;1,80;0,032;0,80
soccer;Mednarodni;UEFA EURO-Q;x2;2;0;2;NULL;NULL;2,30;0,031;1,30
soccer;Mednarodni;UEFA EURO-Q;2;2;0;2;NULL;NULL;1,60;0,031;0,60
soccer;Mednarodni;UEFA EURO-Q;2;2;0;4;NULL;2,50;1,50;0,036;0,50
soccer;Mednarodni;UEFA EURO-Q;2;2;0;4;NULL;2,50;1,55;0,036;0,55
soccer;Mednarodni;UEFA EURO-Q;2;2;0;4;NULL;2,50;1,50;0,033;0,50
soccer;Mednarodni;UEFA EURO-Q;1;2;0;2;-5,00;NULL;2,05;0,043;1,05
Basketball;Mednarodni;Fiba Am Cham;1;2;0;2;NULL;NULL;1,75;0,036;0,75
tennis;svet;M ShanghaiR1;1;3;0;2;0,00;NULL;1,90;0,081;0,90
tennis;svet;M ShanghaiR1;1;3;0;2;0,00;NULL;1,60;0,031;0,60
tennis;svet;M ShanghaiR1;1;3;0;2;0,00;NULL;1,50;0,038;-1,00
tennis;svet;M ShanghaiR1;2;3;0;2;0,00;NULL;2,70;0,036;-1,00
tennis;svet;M ShanghaiR1;2;3;0;2;0,00;NULL;2,40;0,051;1,40
tennis;svet;M Alphen R1;2;3;0;2;0,00;NULL;2,20;0,061;1,20
tennis;svet;M Alphen R1;2;3;0;2;0,00;NULL;3,20;0,08;-1,00
tennis;svet;M St.Remy R1;2;3;0;2;0,00;NULL;2,70;0,043;1,70
tennis;svet;M St.Remy R1;1;3;0;2;0,00;NULL;1,45;0,035;-1,00
tennis;svet;M St.Remy R1;2;3;0;2;0,00;NULL;4,20;0,035;3,20
tennis;svet;M St.Remy R1;1;3;0;2;0,00;NULL;1,70;0,042;-1,00
tennis;svet;M Genova R1;2;3;0;2;0,00;NULL;1,65;0,038;-1,00
tennis;svet;M Alphen R1;1;3;0;2;0,00;NULL;1,35;0,05;0,35
tennis;svet;M Meknes R1;2;3;0;2;0,00;NULL;1,60;0,035;-1,00
soccer;Mednarodni;FIFA WCQ Asi;2;3;0;4;NULL;2,50;1,85;0,038;-1,00
soccer;Mednarodni;FIFA WCQ Asi;2;3;0;4;NULL;2,50;2,20;0,032;1,20
tennis;svet;M Barranq R1;2;3;0;2;0,00;NULL;1,60;0,049;-1,00
tennis;svet;M Barranq R1;2;3;0;2;0,00;NULL;2,10;0,058;-1,00
tennis;svet;M Barranq R1;2;3;0;2;0,00;NULL;2,80;0,033;1,80
tennis;svet;M Barranq R1;2;3;0;2;0,00;NULL;1,60;0,039;-1,00
soccer;Mednarodni;UEFA U21ChII;2;3;0;4;NULL;2,50;2,90;0,037;-1,00
soccer;Mednarodni;UEFA U21ChII;1;3;0;4;NULL;2,50;1,57;0,038;0,57
soccer;Mednarodni;UEFA U21ChII;2;3;1;4;NULL;1,50;1,90;0,032;-1,00
soccer;Mednarodni;Club Friendl;1;3;0;2;NULL;NULL;2,75;0,044;-1,00
soccer;Mednarodni;Club Friendl;1;3;0;4;NULL;2,50;1,55;0,056;0,55
Basketball;Mednarodni;Fiba Am Cham;1;3;0;2;NULL;NULL;1,30;0,032;0,30
soccer;Mednarodni;Intl Friendl;2;3;0;4;NULL;2,50;1,55;0,037;0,55
soccer;Mednarodni;UEFA EURO-Q;x2;3;0;2;NULL;NULL;2,37;0,033;-1,00
soccer;Mednarodni;UEFA EURO-Q;2;3;0;4;NULL;2,50;1,55;0,031;0,55
soccer;Mednarodni;UEFA EURO-Q;2;3;0;4;NULL;2,50;1,83;0,035;0,83
Basketball;Mednarodni;Fiba Am Cham;1;3;0;2;NULL;NULL;1,38;0,036;-1,00
soccer;Brazilija;Brazil Ser B;2;3;1;4;NULL;1,50;1,50;0,036;0,50
soccer;Paragvaj;Paraguay;2;4;0;2;NULL;NULL;5,75;0,031;-1,00
soccer;Mednarodni;FIFAWCQNCAC;1;4;0;4;NULL;2,50;1,75;0,044;0,75
soccer;Bolivija;Bolivia 1;1;4;0;4;NULL;2,50;1,80;0,046;0,80
soccer;Mednarodni;FIFAWCQNCAC;x;4;0;2;NULL;NULL;6,00;0,037;5,00
Basketball;Mednarodni;Fiba Am Cham;2;4;0;2;NULL;NULL;1,35;0,064;0,35
soccer;Mednarodni;FIFAWCQNCAC;x2;4;0;2;NULL;NULL;2,50;0,038;-1,00
soccer;Mednarodni;Intl Friendl;2;4;0;4;NULL;2,50;1,65;0,042;0,65
soccer;Mednarodni;FIFAWCQNCAC;2;4;0;4;NULL;2,50;2,15;0,035;1,15
tennis;svet;W Dalian R1;2;4;0;2;1,50;NULL;2,90;0,039;1,90
tennis;svet;W Dalian R1;1;4;0;2;0,00;NULL;1,50;0,032;-1,00
tennis;svet;W Dalian R1;1;4;1;2;0,00;NULL;1,60;0,033;0,60
soccer;Japonska;Japan Cup;x2;4;0;2;NULL;NULL;4,55;0,044;3,55
soccer;Japonska;Japan Cup;2;4;0;2;NULL;NULL;6,35;0,035;-1,00
soccer;Japonska;Japan Cup;x;4;0;2;NULL;NULL;11,40;0,032;-1,00
soccer;Japonska;Japan Cup;2;4;0;4;NULL;2,50;2,10;0,036;1,10
soccer;Japonska;Japan Cup;2;4;1;4;NULL;1,50;1,60;0,055;0,60
tennis;svet;M Genova R1;1;4;0;2;0,00;NULL;1,70;0,049;-1,00
tennis;svet;M Alphen R1;2;4;0;2;0,00;NULL;1,25;0,037;0,25
Basketball;Mednarodni;Eurobasket;2;4;0;2;NULL;NULL;2,15;0,035;1,15
Hockey;Rusija;Russia VHL 3;x;4;0;2;NULL;NULL;3,85;0,065;-1,00
Hockey;Rusija;Russia VHL 3;2;4;0;2;NULL;NULL;2,30;0,034;-1,00
Basketball;Mednarodni;Eurobasket;2;4;0;2;NULL;NULL;2,45;0,035;1,45
Hockey;Rusija;Russia VHL 3;2;4;0;2;NULL;NULL;1,65;0,031;0,65
Basketball;Mednarodni;Eurobasket;2;4;0;2;NULL;NULL;1,85;0,046;0,85
soccer;Španija;Spain Cup;1;4;0;2;NULL;NULL;1,80;0,032;0,80
Handball;Nemčija;GerBundes 3;2;4;0;2;NULL;NULL;2,50;0,053;-1,00
Basketball;ZDA;WNBA;1;5;0;2;NULL;NULL;2,05;0,034;1,05
soccer;Paragvaj;Paraguay;2;5;0;2;NULL;NULL;2,20;0,032;-1,00
tennis;svet;M Genova R16;2;5;0;2;0,00;NULL;1,40;0,031;0,40
tennis;svet;M Meknes QF;1;5;0;2;0,00;NULL;1,60;0,039;0,60
tennis;svet;M St.RemyR16;1;5;0;2;0,00;NULL;2,20;0,046;1,20
Basketball;Mednarodni;Eurobasket;1;5;0;2;NULL;NULL;1,45;0,123;0,45
tennis;svet;M Alphen R16;1;5;0;2;0,00;NULL;1,75;0,045;0,75
Hockey;Rusija;Russia VHL 3;1;5;0;2;NULL;NULL;1,45;0,048;0,45
tennis;svet;M BarranqR16;1;5;0;2;0,00;NULL;1,80;0,101;0,80
Hockey;Slovaška;Slovak ExL 3;2;5;0;2;NULL;NULL;1,70;0,032;-1,00
soccer;Danska;Danish 1;2;5;1;4;NULL;1,50;1,52;0,032;0,52
Hockey;Mednarodni;Europe CF 3;1;5;0;2;NULL;NULL;1,90;0,031;-1,00
Basketball;Mednarodni;Eurobasket;2;5;0;2;NULL;NULL;7,00;0,038;-1,00
soccer;Latvija;Latvia;2;6;0;4;NULL;2,50;1,60;0,054;-1,00
soccer;Litva;Lithuania A.;1;6;0;4;NULL;2,50;1,98;0,034;-1,00
Hockey;Avstrija;Austri EHL 3;1;6;0;2;NULL;NULL;2,15;0,032;1,15
soccer;Slovenija;SloveniaPrva;2;6;0;2;NULL;NULL;1,60;0,039;0,60
tennis;svet;M St.Remy QF;2;6;0;2;0,00;NULL;1,50;0,08;-1,00
Hockey;Rusija;Russia VHL 3;2;6;0;2;1,00;NULL;2,19;0,032;-1,00
Hockey;Rusija;Russia VHL 3;2;6;0;2;NULL;NULL;1,75;0,036;-1,00
Handball;Švedska;Swed Elits;1;6;0;2;NULL;NULL;1,50;0,149;0,50
soccer;Francija;French 2;2;6;0;2;0,00;NULL;2,25;0,033;-1,00
soccer;Francija;French 2;2;6;0;2;NULL;NULL;3,30;0,031;-1,00
soccer;Francija;France 3;2;6;0;2;NULL;NULL;3,15;0,031;-1,00
soccer;Francija;France 3;1;6;0;2;NULL;NULL;1,95;0,034;-1,00
soccer;Nizozemska;Dutch 2;2;6;1;4;NULL;1,50;1,55;0,032;-1,00
tennis;svet;M Barranq QF;2;6;0;2;0,00;NULL;1,40;0,069;0,40
Basketball;ZDA;WNBA;1;7;0;2;NULL;NULL;1,90;0,034;-1,00
Basketball;ZDA;WNBA;1;7;0;2;NULL;NULL;1,55;0,035;0,55
soccer;Brazilija;Brazil Ser B;2;7;0;2;NULL;NULL;1,70;0,039;0,70
soccer;Ekvador;Ecuador A;1;7;0;2;NULL;NULL;3,30;0,032;2,30
soccer;Ekvador;Ecuador A;1;7;0;2;0,00;NULL;2,39;0,066;1,39
Basketball;Mednarodni;Fiba Am Cham;1;7;0;2;NULL;NULL;1,75;0,049;0,75
soccer;J. Koreja;Korea Chal;2;7;0;2;NULL;NULL;2,40;0,037;-1,00
tennis;svet;W Dalian SF;1;7;0;2;0,00;NULL;1,85;0,031;-1,00
soccer;Japonska;J-League;2;7;0;2;NULL;NULL;3,10;0,033;-1,00
soccer;Japonska;J-League;2;7;0;2;0,00;NULL;2,26;0,037;-1,00
soccer;Kitajska;China 1;2;7;0;2;NULL;NULL;1,55;0,043;-1,00
soccer;Anglija;Eng. Premier;1;7;0;2;NULL;NULL;3,65;0,049;2,65
Hockey;Rusija;Russia VHL 3;1;7;0;2;NULL;NULL;1,60;0,032;0,60
soccer;Finska;Finnish Y;1;7;0;4;NULL;2,50;1,65;0,038;-1,00
soccer;Severna Irska;N. Ireland P;1;7;0;2;NULL;NULL;2,25;0,034;1,25
soccer;Severna Irska;N. Ireland P;2;7;0;2;NULL;NULL;2,20;0,033;-1,00
soccer;Portugalska;Portuguese 2;1;7;0;2;NULL;NULL;2,25;0,06;-1,00
soccer;Grčija;Greek;2;7;0;2;NULL;NULL;1,60;0,055;0,60
Hockey;Avstrija;Austri EHL 3;2;7;0;2;NULL;NULL;3,15;0,039;2,15
Hockey;Avstrija;Austri EHL 3;2;7;0;2;NULL;NULL;2,25;0,033;1,25
soccer;Portugalska;Portuguese 2;2;7;0;4;NULL;2,50;1,55;0,04;-1,00
soccer;Portugalska;Portuguese 2;1;7;0;2;NULL;NULL;1,70;0,036;-1,00
soccer;Madžarska;Hungary BL;2;7;0;2;NULL;NULL;2,20;0,049;-1,00
soccer;Madžarska;Hungary BL;1;7;0;2;NULL;NULL;2,05;0,035;1,05
soccer;Slovaška;Slovakia CL;2;7;0;2;NULL;NULL;3,10;0,04;-1,00
Handball;Mednarodni;SEHA League;2;7;0;2;NULL;NULL;1,75;0,038;0,75
soccer;Slovaška;Slovakia CL;1;7;0;2;NULL;NULL;2,20;0,052;-1,00
soccer;Romunija;Romania 1;2;7;0;4;NULL;2,50;1,60;0,037;0,60
soccer;Slovenija;SloveniaPrva;2;7;0;2;0,00;NULL;2,05;0,031;-1,00
soccer;Španija;La Liga;2;7;1;4;NULL;1,50;1,45;0,034;0,45
soccer;Madžarska;Hungary BL;2;7;0;4;NULL;2,50;1,86;0,04;-1,00
soccer;Španija;La Liga;2;7;0;4;NULL;2,50;1,84;0,034;-1,00
soccer;Bolivija;Bolivia 1;1;1;0;2;NULL;NULL;1,75;0,034;0,75
soccer;ZDA;USA (MLS);2;1;0;2;NULL;NULL;5,40;0,033;-1,00
soccer;ZDA;USA (MLS);1;1;0;4;NULL;2,50;1,73;0,052;0,73
tennis;svet;M Shanghai F;2;1;1;2;0,00;NULL;1,55;0,056;-1,00
tennis;svet;M Shanghai F;2;1;0;2;1,50;NULL;2,10;0,076;-1,00
tennis;svet;M Shanghai F;2;1;0;2;0,00;NULL;1,45;0,054;0,45
soccer;J. Koreja;Korea Chal;2;1;0;4;NULL;2,50;1,88;0,044;-1,00
soccer;J. Koreja;Korea Chal;2;1;1;4;NULL;1,50;1,50;0,031;0,50
tennis;svet;M St. Remy F;1;1;0;2;1,50;NULL;1,83;0,056;-1,00
soccer;Portugalska;Portuguese 2;1;1;0;2;NULL;NULL;2,35;0,034;-1,00
soccer;Latvija;Latvia;2;1;0;4;NULL;2,50;1,95;0,032;-1,00
soccer;Ukrajina;Ukraine P L;1;1;0;2;NULL;NULL;3,30;0,048;-1,00
soccer;Kitajska;China 1;2;1;0;2;NULL;NULL;1,95;0,032;-1,00
soccer;Belorusija;Belarus 1;1;1;0;2;NULL;NULL;1,90;0,035;-1,00
Handball;Nemčija;GerBundes 3;1;1;0;2;NULL;NULL;1,80;0,036;-1,00
soccer;Švica;Swiss 2;2;1;0;2;NULL;NULL;2,40;0,054;-1,00
soccer;Italija;Serie A;x2;1;0;2;NULL;NULL;2,45;0,031;1,45
soccer;Belgija;Belgian 2;1;1;0;2;NULL;NULL;1,75;0,055;-1,00
soccer;JAR;So Africa PL;2;1;0;2;NULL;NULL;2,40;0,045;1,40
Hockey;Češka;CZ ExtraLi 3;2;1;0;2;NULL;NULL;1,70;0,033;0,70
Hockey;Rusija;Russia VHL 3;2;1;0;2;NULL;NULL;1,90;0,037;0,90
soccer;Srbija;Serbia SL;1;1;0;2;NULL;NULL;1,75;0,036;-1,00
soccer;Grčija;Greek;1;1;0;2;NULL;NULL;1,55;0,044;0,55
soccer;Hrvaška;Croati 1.HNL;2;1;0;2;NULL;NULL;1,62;0,035;0,62
soccer;Ekvador;Ecuador A;1;1;0;2;NULL;NULL;1,90;0,034;0,90
soccer;Slovaška;Slovakia CL;2;1;0;2;NULL;NULL;2,00;0,033;-1,00
soccer;Brazilija;Brazil Ser A;2;1;0;4;NULL;2,50;1,55;0,037;-1,00
soccer;Argentina;Argentine;x2;1;0;2;NULL;NULL;1,76;0,032;0,76
Basketball;ZDA;WNBA;1;1;0;2;NULL;NULL;2,06;0,059;1,06
soccer;Paragvaj;Paraguay;1;1;0;2;NULL;NULL;1,80;0,043;0,80
Basketball;ZDA;WNBA;1;1;0;2;NULL;NULL;1,75;0,05;0,75
soccer;ZDA;USA (MLS);2;1;0;2;NULL;NULL;3,75;0,032;2,75
tennis;svet;M Nanchan R1;2;2;0;2;0,00;NULL;1,55;0,051;0,55
soccer;Kitajska;China 1;1;2;0;4;NULL;2,50;1,60;0,064;0,60
Hockey;Rusija;Russia VHL 3;1;2;0;2;NULL;NULL;1,65;0,036;-1,00
soccer;Iran;Iran PL;2;2;0;2;NULL;NULL;3,25;0,037;-1,00
soccer;Belorusija;Belarus 1;2;2;0;4;NULL;2,50;1,65;0,033;-1,00
soccer;Belorusija;Belarus 1;2;2;0;2;NULL;NULL;2,25;0,036;-1,00
soccer;Rusija;Russia FNL;2;2;0;2;NULL;NULL;1,95;0,045;0,95
soccer;Turčija;Turkey 2;1;2;0;2;NULL;NULL;1,85;0,033;0,85
soccer;Portugalska;Portuguese;2;2;0;2;NULL;NULL;2,50;0,067;1,50
tennis;svet;M SzczecinR1;2;3;0;2;0,00;NULL;1,18;0,034;0,18
soccer;Iran;Iran PL;2;3;0;4;NULL;2,50;1,45;0,033;0,45
tennis;svet;W Quebec R1;2;3;0;2;1,50;NULL;3,10;0,033;-1,00
Hockey;Slovaška;Slovak ExL 3;1;3;0;2;NULL;NULL;1,50;0,047;0,50
Hockey;Slovaška;Slovak ExL 3;2;3;0;2;NULL;NULL;2,40;0,032;1,40
tennis;svet;M Cary R1;1;3;0;2;0,00;NULL;2,50;0,036;-1,00
soccer;Mednarodni;UEFA YL;1;3;0;2;NULL;NULL;1,80;0,043;0,80
Basketball;Mednarodni;Eurobasket;2;3;0;2;NULL;NULL;1,90;0,04;-1,00
soccer;Anglija;Eng. Conf.;1;3;0;2;NULL;NULL;3,50;0,043;-1,00
soccer;Mednarodni;UEFA CL;1;3;0;2;NULL;NULL;1,70;0,033;0,70
soccer;Mednarodni;UEFA CL;2;3;1;4;NULL;1,50;1,50;0,041;-1,00
soccer;Mednarodni;Sth.Amer Cup;2;3;0;2;NULL;NULL;4,25;0,031;-1,00
tennis;svet;M Cary R1;2;3;0;2;0,00;NULL;1,45;0,038;0,45
soccer;Mehika;Mexico Cup;2;4;0;2;NULL;NULL;3,50;0,032;-1,00
soccer;Brazilija;Brazil Ser B;x2;4;0;2;NULL;NULL;3,55;0,031;2,55
tennis;svet;M Nanchan 16;2;4;0;2;0,00;NULL;1,45;0,032;-1,00
soccer;Mednarodni;UEFA YL;1;4;0;2;NULL;NULL;2,70;0,114;1,70
soccer;Poljska;Poland Cup;1;4;0;2;0,00;NULL;2,39;0,054;-1,00
soccer;Poljska;Poland Cup;1;4;0;2;NULL;NULL;3,30;0,034;-1,00
soccer;Portugalska;Portuguese 2;1;4;0;2;0,00;NULL;1,78;0,033;0,78
soccer;Mednarodni;UEFA CL;1;4;0;2;-2,00;NULL;2,30;0,033;1,30
soccer;Mednarodni;UEFA CL;x2;4;0;2;NULL;NULL;4,25;0,035;-1,00
soccer;Mednarodni;UEFA CL;x2;4;0;2;NULL;NULL;5,50;0,032;-1,00
soccer;Mednarodni;UEFA CL;1;4;0;2;NULL;NULL;8,00;0,032;7,00
soccer;Mednarodni;UEFA CL;2;4;0;4;NULL;2,50;2,21;0,035;-1,00
soccer;Mednarodni;UEFA CL;2;4;1;4;NULL;1,50;1,60;0,035;0,60
Basketball;Mednarodni;Eurobasket;1;4;0;2;NULL;NULL;1,65;0,031;-1,00
soccer;Brazilija;Brazil Ser A;1;5;0;4;NULL;2,50;2,38;0,035;1,38
Baseball;ZDA;MLB;2;5;0;4;NULL;7,50;1,75;0,034;-1,00
tennis;svet;M Cary 16;1;5;0;2;0,00;NULL;1,25;0,034;0,25
soccer;Litva;Lithuania A.;1;5;0;4;NULL;2,50;1,55;0,06;0,55
Basketball;Mednarodni;Eurobasket;1;5;0;2;NULL;NULL;2,60;0,033;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;4;NULL;2,50;1,70;0,036;0,70
tennis;svet;W Quebec R16;2;5;0;2;0,00;NULL;1,55;0,034;0,55
soccer;Mednarodni;UEFA Cup;2;5;1;4;NULL;1,50;1,52;0,032;0,52
soccer;Mednarodni;UEFA Cup;2;5;0;4;NULL;2,50;1,95;0,035;-1,00
soccer;Mednarodni;UEFA Cup;2;5;0;2;NULL;NULL;1,52;0,04;0,52
tennis;svet;Davis CupTie;2;6;0;2;0,00;NULL;1,60;0,035;-1,00
Hockey;Avstrija;Austri EHL 3;1;6;0;2;NULL;NULL;1,60;0,032;-1,00
Basketball;Mednarodni;Eurobasket;2;6;0;2;NULL;NULL;1,75;0,034;0,75
Hockey;Nemčija;Ger DEL 3;2;6;0;2;NULL;NULL;2,25;0,05;-1,00
soccer;Nizozemska;Dutch 2;2;6;0;2;NULL;NULL;2,10;0,041;1,10
soccer;Nizozemska;Dutch 2;1;6;0;2;NULL;NULL;2,20;0,037;1,20
soccer;Anglija;Eng. Conf.;1;6;0;2;NULL;NULL;2,00;0,055;-1,00
soccer;ZDA;USA (MLS);2;7;0;2;NULL;NULL;3,25;0,037;-1,00
soccer;ZDA;USA (MLS);2;7;0;2;0,00;NULL;2,36;0,055;-1,00
soccer;Bolivija;Bolivia 1;2;7;0;2;NULL;NULL;3,20;0,037;-1,00
soccer;Mehika;Mexican;2;7;1;4;NULL;1,50;1,50;0,034;0,50
tennis;svet;M Nanchan SF;1;7;0;2;0,00;NULL;1,50;0,033;0,50
tennis;svet;M Nanchan SF;1;7;1;2;0,00;NULL;1,60;0,043;-1,00
soccer;J. Koreja;Korean;2;7;0;4;NULL;2,50;1,55;0,041;-1,00
soccer;J. Koreja;Korea Chal;2;7;0;2;NULL;NULL;2,00;0,032;-1,00
soccer;Kitajska;China 1;1;7;0;2;NULL;NULL;1,50;0,034;0,50
soccer;Kitajska;China 1;1;7;0;2;NULL;NULL;1,85;0,036;-1,00
soccer;Kitajska;China 1;1;7;0;4;NULL;2,50;1,75;0,049;0,75
soccer;Anglija;Eng. Premier;2;7;0;2;0,00;NULL;2,31;0,039;-1,00
soccer;Anglija;Eng. Premier;2;7;0;2;NULL;NULL;3,30;0,034;-1,00
soccer;Belorusija;Belarus 1;1;7;0;2;NULL;NULL;1,90;0,068;-1,00
soccer;Italija;Serie B;1;7;0;2;NULL;NULL;1,95;0,031;0,95
soccer;Finska;Finnish Y;1;7;0;2;NULL;NULL;4,00;0,031;3,00
soccer;Nemčija;Bundesliga;2;7;1;4;NULL;1,50;1,55;0,032;0,55
soccer;Anglija;Eng. Conf.;1;7;0;2;0,00;NULL;1,94;0,048;0,94
soccer;Anglija;Eng. Conf.;2;7;1;4;NULL;1,50;1,55;0,035;-1,00
soccer;Anglija;Eng L2;1;7;0;2;NULL;NULL;2,35;0,034;1,35
soccer;Islandija;Iceland 1dei;1;7;0;2;NULL;NULL;1,55;0,057;0,55
soccer;Islandija;Iceland 1dei;1;7;0;2;NULL;NULL;2,05;0,078;1,05
soccer;Islandija;Iceland 1dei;1;7;0;4;NULL;2,50;1,65;0,042;0,65
soccer;Islandija;Iceland 1dei;1;7;0;2;-1,00;NULL;1,90;0,038;0,90
soccer;Anglija;Eng. Premier;1;7;0;4;NULL;2,50;1,80;0,039;0,80
soccer;Škotska;Scot Premier;2;7;0;2;NULL;NULL;2,10;0,032;-1,00
soccer;Škotska;Scot 1;2;7;0;2;NULL;NULL;1,75;0,039;-1,00
soccer;Anglija;Eng. Premier;1;7;0;2;NULL;NULL;1,70;0,032;0,70
soccer;Škotska;Scot 2;2;7;0;2;NULL;NULL;1,65;0,036;0,65
soccer;Anglija;Eng. Conf.;1;7;0;2;NULL;NULL;2,60;0,031;1,60
soccer;Srbija;Serbia SL;1;7;0;2;NULL;NULL;1,90;0,041;-1,00
soccer;Anglija;Eng. Chship;1;7;0;2;NULL;NULL;1,92;0,035;0,92
soccer;Izrael;Israel Prem;2;7;0;2;NULL;NULL;2,80;0,039;1,80
soccer;Izrael;Israel Prem;2;7;0;2;0,00;NULL;2,05;0,049;1,05
soccer;Hrvaška;Croati 1.HNL;1;7;0;2;NULL;NULL;3,20;0,039;-1,00
soccer;Slovenija;SloveniaPrva;2;7;0;2;NULL;NULL;1,90;0,032;0,90
soccer;Slovenija;SloveniaPrva;2;7;0;4;NULL;2,50;2,32;0,036;-1,00
soccer;Madžarska;Hungary BL;1;7;0;4;NULL;2,50;1,70;0,034;-1,00
soccer;Irska;Irish;1;7;0;4;NULL;2,50;1,84;0,035;0,84
soccer;Izrael;Israel Prem;1;7;0;2;NULL;NULL;2,80;0,057;1,80
soccer;Slovenija;SloveniaPrva;2;7;0;2;NULL;NULL;1,65;0,034;-1,00
Handball;Nemčija;GerBundes 3;2;7;0;2;NULL;NULL;6,50;0,047;5,50
Handball;Španija;Spain L A 3;1;7;0;2;NULL;NULL;1,95;0,054;0,95
soccer;Irska;Irish Div1;2;7;0;2;NULL;NULL;2,05;0,032;1,05
tennis;svet;M Cary SF;1;7;0;2;0,00;NULL;1,70;0,031;0,70
soccer;Brazilija;Brazil Ser B;2;7;0;2;NULL;NULL;2,55;0,032;1,55
soccer;Ekvador;Ecuador A;1;7;0;2;NULL;NULL;2,35;0,164;-1,00
soccer;Brazilija;Brazil Ser A;2;7;0;2;NULL;NULL;6,70;0,036;-1,00
soccer;Argentina;Argentine;1;7;0;2;NULL;NULL;1,85;0,035;0,85
soccer;Paragvaj;Paraguay;1;1;0;2;NULL;NULL;1,80;0,031;0,80
Basketball;ZDA;WNBA;1;1;0;2;NULL;NULL;1,80;0,038;0,80
soccer;ZDA;USA (MLS);1;1;0;2;NULL;NULL;1,80;0,034;-1,00
soccer;Mehika;Mexican;1;1;0;2;NULL;NULL;1,75;0,032;0,75
soccer;Mehika;Mexican;1;1;0;4;NULL;2,50;1,65;0,031;0,65
